ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
Skill_Repair_Description,"Repair 1 damage and remove Fire, Ice, and A.C.I.D.","Repair 1 damage and remove Fire, Ice, and A.C.I.D.","Répare 1 point de dégâts et retire les effets de feu, de glace et d'A.C.I.D.E.","Repariert 1 Schaden und beseitigt Feuer, Eis und A.C.I.D.U.M.","피해 1을 수리하고 화재, 빙결, A.C.I.D 상태를 제거합니다. ","Naprawia 1 pkt. obrażenia i usuwa Podpalenie, Lód i K.W.A.S.","Repara 1 de dano e remove Fogo, Gelo e A.C.I.D.","Восстанавливает 1 ед. ОЗ и отменяет пожар, лед и кислоту.","Repara 1 de daño y elimina fuego, hielo y A.C.I.D.O."
Skill_Repair_Power_Name,Power Repair,Power Repair,Réparation surpuissante,Schnellreparatur,강력 수리 ,Naprawa Bojowa,Reparos Frenéticos,Энергичный ремонт,Reparar/Empujar
Skill_Repair_Power_Description,Repair Mech and push adjacent tiles.,Repair Mech and push adjacent tiles.,Répare le Mecha et pousse les cases adjacentes.,Repariert Mech und verschiebt Einheiten auf benachbarten Feldern.,메크를 수리하고 인접 타일을 밀칩니다. ,Naprawia mecha i odpycha przylegające pola.,Repara o Meka e empurra espaços adjacentes.,Ремонтирует мех и толкает цели в соседних клетках.,Repara un mech y empuja a las casillas adyacentes.
Skill_Repair_Punch_Name,Mantis Slash,Mantis Slash,Entaille Mantis,Mantisschlag,맨티스 슬래시,Cięcie Modliszki,Corte Mantis,Удар богомола,Tajo mantis
Skill_Repair_Punch_Description,Damage and push an adjacent tile.\nEscape from Ice.,Damage and push an adjacent tile.\nEscape from Ice.,Endommage et pousse une case adjacente.\nPermet d'échapper à la glace.,Verursacht Schaden auf einem benachbarten Feld und verschiebt dortige Einheit.\nEntkommt Eis.,인접 타일을 피해를 주고 밀칩니다.\n얼음을 깹니다. ,Zadaje obrażenia przylegającemu polu i odpycha je.\nWyzwala z Lodu.,Causa dano e empurra espaço adjacente.\nEscapa do Gelo.,Наносит урон цели в соседней клетке и толкает ее.\nОтменяет действие льда.,Hace daño y empuja a una casilla adyacente.\nLibera del hielo.
Support_Boosters_Name,Boosters,Boosters,Boosters,Booster,추진체,Dopalacze,Propulsores,Ускорители,Propuls.
Support_Boosters_Description,Jump forward and push adjacent tiles away.,Jump forward and push adjacent tiles away.,Saute vers l'avant et pousse les cases adjacentes.,Springt vorwärts und verschiebt Einheiten auf benachbarten Feldern.,도약해 인접한 타일을 밀칩니다. ,Wykonuje skok do przodu i odpycha przylegające pola.,Salta à frente e empurra espaços adjacentes.,Позволяет прыгнуть вперед и оттолкнуть цели в соседних клетках.,Salta hacia delante y empuja a las casillas adyacentes.
Support_Smoke_Name,Smoke Bombs,Smoke Bombs,Bombes fumigènes,Rauchbomben,연막 폭탄,Bomby Dymne,Bombas de Fumaça,Дымовые бомбы,Bombas humo
Support_Smoke_Description,Fly over the targets while dropping Smoke.,Fly over the targets while dropping Smoke.,Survole la cible tout en larguant des fumigènes.,Fliegt über die Ziele und wirft Rauchbomben ab.,목표 위를 날아 연막을 뿌립니다. ,Przelatuje nad celami i zrzuca dym.,Sobrevoa os alvos e solta Fumaça neles.,"Позволяет пролететь над целями, создавая дымовую завесу.",Vuela sobre los objetivos y va dejando humo.
Support_Smoke_Upgrade1,+1 Range,+1 Range,+1 en portée,+1 Reichweite,사거리 +1,Zasięg +1,+1 de Alcance,Дальность +1,+1 de alcance
Support_Smoke_Upgrade2,+1 Range,+1 Range,+1 en portée,+1 Reichweite,사거리 +1,Zasięg +1,+1 de Alcance,Дальность +1,+1 de alcance
Support_Smoke_A_UpgradeDescription,Increases potential movement range by 1.,Increases potential movement range by 1.,Augmente la portée de déplacement potentielle de 1.,Erhöht mögliche Bewegungsreichweite um 1.,가능 이동 범위를 1 늘립니다. ,Zwiększa potencjalny zasięg Ruchu o 1 pole.,Aumenta alcance potencial de movimento em 1.,Увеличивает максимальную дистанцию перемещения на 1.,Aumenta el alcance de movimiento potencial en 1.
Support_Smoke_B_UpgradeDescription,Increases potential movement range by 1.,Increases potential movement range by 1.,Augmente la portée de déplacement potentielle de 1.,Erhöht mögliche Bewegungsreichweite um 1.,가능 이동 범위를 1 늘립니다. ,Zwiększa potencjalny zasięg Ruchu o 1 pole.,Aumenta alcance potencial de movimento em 1.,Увеличивает максимальную дистанцию перемещения на 1.,Aumenta el alcance de movimiento potencial en 1.
Support_Refrigerate_Name,Heat Converter,Heat Converter,Convertisseur de chaleur,Wärmewandler,열 교환기,Wymiennik Ciepła,Conversor de Calor,Теплогенератор,Conversor calor
Support_Refrigerate_Description,Freeze the tile in front but light the tile behind on Fire in the process.,Freeze the tile in front but light the tile behind on Fire in the process.,"Gèle la case située juste devant, tout en mettant le feu à celle qui est juste derrière.","Friert das vordere Feld ein, aber steckt das hintere Feld dabei in Brand.",앞의 타일을 얼리지만 그 결과 뒤의 타일에 불을 붙입니다. ,Zamraża pole na wprost mecha i podpala pole za nim.,Congela o espaço à frente e incendeia com Fogo o espaço atrás.,Замораживает клетку впереди и при этом поджигает клетку позади.,Congela la casilla de delante y prende fuego a la de detrás.
Support_Refrigerate_Upgrade1,+1 Use,+1 Use,+1 utilisation,+1 Anwendung,횟수 +1,Użycia +1,+1 Uso,+1 применение,+1 uso
Support_Refrigerate_A_UpgradeDescription,Increases uses per battle by 1.,Increases uses per battle by 1.,Augmente les utilisations par bataille de 1.,Erhöht Anzahl der Anwendungen pro Kampf um 1.,사용 횟수를 1 늘립니다.,Zwiększa możliwość korzystania z tej broni w bitwie o 1 użycie.,Pode usar mais 1 vez por batalha.,Увеличивает количество применений в бою на 1.,Aumenta los usos por batalla en 1.
Support_Destruct_Name,Self-Destruct,Self-Destruct,Autodestruction,Selbstzerstörung,자폭,Samozniszczenie,Autodestruição,Самоуничтожение,Autodestruc.
Support_Destruct_Description,"Mech explodes, killing self and anything adjacent to Mech.","Mech explodes, killing self and anything adjacent to Mech.","Le Mecha explose, ce qui le tue, ainsi que tout ce qui lui est adjacent.","Mech explodiert, zerstört sich selbst und alle benachbarten Mechs.","메크가 폭발해, 메크를 포함한 모든 인접한 것을 죽입니다. ",Mech wybucha. Eksplozja wyłącza go i zabija wszystko na przylegających polach.,"Meka explode, morre e mata tudo o que estiver adjacente.","Мех взрывается, уничтожая себя и всех в соседних клетках.","El mech explota, matándose a sí mismo y a todo lo que haya en las casillas adyacentes."
Support_Force_Name,Targeted Strike,Targeted Strike,Frappe ciblée,Luftschlag,지정 폭격,Precyzyjny Atak,Bombas Estratégicas,Прицельный удар,Ataque precisión
Support_Force_Description,Call in an air strike on a single tile anywhere on the map.,Call in an air strike on a single tile anywhere on the map.,"Appel d'une frappe aérienne sur une seule et unique case, n'importe où sur la carte.",Bewirkt einen Luftschlag auf ein einzelnes Feld irgendwo auf der Karte.,맵의 한 타일에 공군 폭격을 호출합니다.,Wzywa nalot na dowolne pole na planszy.,Convoca um bombardeio em um espaço qualquer do mapa.,Вызывает авиаудар по одной клетке в любом месте карты.,Se solicita un ataque aéreo sobre una sola casilla en cualquier lugar del mapa.
Support_SmokeDrop_Name,Smoke Drop,Smoke Drop,Largage de fumigènes,Rauchabwurf,연막 지원,Zasłona Dymna,Fumaça Aérea,Поддержка: дымы,Lanz. humo
Support_SmokeDrop_Description,Drops Smoke on 5 tiles anywhere on the map.,Drops Smoke on 5 tiles anywhere on the map.,"Envoie des fumigènes sur 5 cases, n'importe où sur la carte.",Wirft über 5 Feldern irgendwo auf der Karte Rauch ab.,맵 어디든 5타일에 연막을 뿌립니다. ,Rozmieszcza dym na 5 polach w dowolnym miejscu na planszy.,Lança Fumaça em 5 espaços quaisquer do mapa.,Создает дымовую завесу на 5 клетках в любом месте карты.,Lanza humo sobre 5 casillas en cualquier lugar del mapa.
Support_Repair_Name,Repair Drop,Repair Drop,Largage de réparation,Reparaturabwurf,수리 지원,Zrzut Naprawczy,Reparo Aéreo,Поддержка: ремонт,Repar. gen.
Support_Repair_Description,Heal all player units (including disabled Mechs).,Heal all player units (including disabled Mechs).,Soigne toutes les unités alliées (y compris les Mechas hors de combat).,Repariert alle Spielereinheiten (auch kampfunfähige Mechs).,모든 플레이어 유닛을 치유합니다 (무력화된 메크 포함).,Leczy wszystkie jednostki gracza (w tym wyłączone mechy).,Cura todas as unidades do jogador (inclusive Mekas incapacitados).,Ремонтирует все юниты игрока (включая выведенные из строя мехи).,"Cura a todas las unidades del jugador, incluidos los mechs inutilizados."
Support_Missiles_Name,Missile Barrage,Missile Barrage,Déluge de missiles,Raketensalve,미사일 폭격,Salwa Rakietowa,Rajada de Mísseis,Ракетный обстрел,Andanada misiles
Support_Missiles_Description,Fires a missile barrage that hits every enemy on the map.,Fires a missile barrage that hits every enemy on the map.,Tire un déluge de missiles touchant tous les ennemis sur la carte.,"Feuert eine Raketensalve, die alle Gegner auf der Karte trifft.",맵의 모든 적을 대상으로 하는 미사일을 일제발사합니다. ,"Wystrzeliwuje serię rakiet, która uderza w każdego wroga na planszy.",Rajada de mísseis que atinge todos os inimigos no mapa.,"Выпускает ракетный залп, который наносит урон всем врагам на карте.",Lanza una andanada de misiles que impacta a todos los enemigos del mapa.
Support_Missiles_Upgrade1,+1 Damage,+1 Damage,+1 aux dégâts,+1 Schaden,피해 +1,Obrażenia +1,+1 de Dano,Урон +1,+1 de daño
Support_Missiles_A_UpgradeDescription,Increases damage by 1.,Increases damage by 1.,Augmente les dégâts de 1.,Erhöht Schaden um 1.,피해를 1 증가시킵니다. ,Zwiększa obrażenia o 1 pkt.,Aumenta o dano em 1.,Увеличивает урон на 1 ед.,Aumenta el daño en 1.
Support_Wind_Name,Wind Torrent,Wind Torrent,Torrent de vent,Windstoß,돌풍 발생기 ,Dmuchawa,Corrente de Ar,Неистовый ветер,Ráfaga viento
Support_Wind_Description,Push all units in a single direction.,Push all units in a single direction.,Pousse toutes les unités dans une même direction.,Verschiebt alle Einheiten in eine Richtung.,모든 유닛을 한 방향으로 밀칩니다. ,Popycha wszystkie jednostki w jednym kierunku.,Empurra todas as unidades numa direção.,Толкает все юниты в одном направлении.,Empuja a todas las unidades en la misma dirección.
Support_Wind_Upgrade1,Unlimited Uses,Unlimited Uses,Usage illimité,Unbegrenzte Anw.,횟수 제한 없음,Nieograniczone Zapasy,Uso Ilimitado,Без ограничения,Uso ilimitado
Support_Wind_A_UpgradeDescription,Removes use restriction in battles.,Removes use restriction in battles.,Fait disparaître les restrictions d'usage au combat.,Entfernt Anwendungsbeschränkung in Kämpfen.,사용횟수 제한을 제거합니다. ,Usuwa ograniczenia używania wyposażenia w bitwie.,Remove restrições de uso em batalha.,Отменяет ограничение на количество применений.,Se eliminan las restricciones de uso en batalla.
Support_Blizzard_Name,Ice Generator,Ice Generator,Générateur de glace,Eisgenerator,빙결기,Generator Lodu,Gerador de Gelo,Ледогенератор,Gener. hielo
Support_Blizzard_Description,Freeze yourself and nearby tiles.,Freeze yourself and nearby tiles.,"Vous gèle vous, ainsi que les cases proches.",Friert sich selbst und Felder in der Nähe ein.,자신과 함께 근처의 타일을 얼립니다. ,Zamraża mecha i pobliskie pola.,Congela você e os espaços perto.,Замораживает себя и ближайшие клетки.,Se congela a sí mismo y a todas las casillas cercanas.
Support_Blizzard_Upgrade1,+1 Size,+1 Size,+1 en taille,+1 Größe,범위 +1,Rozmiar +1,+1 Tamanho,Размер +1,+1 de tamaño
Support_Blizzard_Upgrade2,+1 Size,+1 Size,+1 en taille,+1 Größe,범위 +1,Rozmiar +1,+1 Tamanho,Размер +1,+1 de tamaño
Support_Blizzard_A_UpgradeDescription,Area of effect increased by 1 tile.,Area of effect increased by 1 tile.,Zone d'effet augmentée de 1 case.,Erhöht Wirkungsbereich um 1 Feld.,영향범위를 한 타일 늘립니다. ,Zwiększa obszar działania o 1 pole.,Área atingida aumenta em 1 espaço.,Зона воздействия увеличивается на 1 клетку.,El área de efecto aumenta 1 casilla.
Support_Blizzard_B_UpgradeDescription,Area of effect increased by 1 tile.,Area of effect increased by 1 tile.,Zone d'effet augmentée de 1 case.,Erhöht Wirkungsbereich um 1 Feld.,영향범위를 한 타일 늘립니다. ,Zwiększa obszar działania o 1 pole.,Área atingida aumenta em 1 espaço.,Зона воздействия увеличивается на 1 клетку.,El área de efecto aumenta 1 casilla.
Deploy_TankShot_Name,Stock Cannon,Stock Cannon,Canon à impact,Standardkanone,구형 포,Zwykłe Działo,Canhão Padrão,Стандартная пушка,Cañón estánd.
Deploy_TankShot_Description,Fire a projectile that pushes the target.,Fire a projectile that pushes the target.,Tire un projectile qui pousse la cible.,"Feuert ein Projektil, das das Ziel verschiebt.",밀치는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który odpycha cel.",Dispara um projétil que empurra o alvo.,"Выпускает снаряд, который толкает цель.",Dispara un proyectil que empuja al objetivo.
Deploy_TankShot2_Name,Stock Cannon,Stock Cannon,Canon à impact,Standardkanone,구형 포,Zwykłe Działo,Canhão Padrão,Стандартная пушка,Cañón estánd.
Deploy_TankShot2_Description,Fire a projectile that pushes and damages the target.,Fire a projectile that pushes and damages the target.,Tire un projectile qui inflige des dégâts à la cible et la pousse.,"Feuert ein Projektil, das dem Ziel Schaden zufügt und es verschiebt.",피해 입히고 밀치는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który odpycha cel i zadaje mu obrażenia.",Dispara um projétil que empurra e causa dano a um alvo.,"Выпускает снаряд, который наносит цели урон и толкает ее.",Dispara un proyectil que empuja y hace daño al objetivo.
DeploySkill_Tank_Name,Light Tank,Light Tank,Tank léger,Leichter Panzer,경전차,Lekki Czołg,Tanque Leve,Легкий танк,Tanque lig.
DeploySkill_Tank_Description,Deploy a small tank to help in combat.,Deploy a small tank to help in combat.,Déploie un petit tank qui aide au combat.,"Ein kleiner Panzer, der im Kampf unterstützt.",전투에 작은 전차를 배치합니다.,Rozmieszcza mały czołg wsparcia.,Mobiliza um tanque pequeno pra ajudar na batalha.,"Добавляет на поле боя небольшой танк, который будет сражаться на вашей стороне.",Despliega un tanque pequeño que ayuda en combate.
DeploySkill_Tank_Upgrade1,+2 Health,+2 Health,+2 en santé,+2 Gesundheit,체력 +2,Zdrowie +2,+2 Vida,Здоровье +2,+2 de salud
DeploySkill_Tank_Upgrade2,+2 Damage,+2 Damage,+2 aux dégâts,+2 Schaden,피해 +2,Obrażenia +2,+2 de Dano,Урон +2,+2 de daño
DeploySkill_Tank_A_UpgradeDescription,Increases the Tank's max health to 3.,Increases the Tank's max health to 3.,"Augmente la santé max du tank, qui passe à 3.",Erhöht die max. Gesundheit des Panzers auf 3.,전차의 최대 체력을 3으로 증가시킵니다. ,Zwiększa maksymalne Zdrowie czołgu do 3 pkt.,Aumenta a vida máx. do Tanque para 3.,Увеличивает максимальное здоровье танка до 3.,Aumenta la salud máxima del tanque a 3.
DeploySkill_Tank_B_UpgradeDescription,Increases the Tank's attack damage to 2.,Increases the Tank's attack damage to 2.,"Augmente les dégâts d'attaque du tank, qui passent à 2.",Erhöht den max. Angriffsschaden des Panzers auf 2.,전차의 피해량을 2로 증가시킵니다. ,Zwiększa obrażenia zadawane przez atak czołgu do 2 pkt.,Aumenta o dano de ataque do Ataque para 2.,Увеличивает урон атаки танка до 2.,Aumenta el daño de ataque del tanque a 2.
Deploy_ShieldTankShot_Name,Shield Shot,Shield Shot,Projectile-bouclier,Schildschuss,방어막 발사,Strzał Osłonny,Tiro de Escudo,Заградительный выстрел,Tiro escudo
Deploy_ShieldTankShot_Description,Shields a single tile.,Shields a single tile.,Génère un bouclier sur une seule case.,Schützt ein einzelnes Feld mit einem Schild.,단일 타일에 방어막을 씌웁니다. ,Tworzy osłonę na pojedynczym polu.,Aplica Escudo a um espaço.,Создает щит в одной клетке.,Protege una sola casilla.
Deploy_ShieldTankShot2_Name,Shield Shot,Shield Shot,Projectile-bouclier,Schildschuss,방어막 발사,Strzał Osłonny,Tiro de Escudo,Заградительный выстрел,Tiro escudo
Deploy_ShieldTankShot2_Description,Fires a projectile that Shields a single tile.,Fires a projectile that Shields a single tile.,Tire un projectile qui génère un bouclier sur une seule case.,"Feuert ein Projektil, das ein einzelnes Feld mit einem Schild schützt.",단일 타일에 방어막을 씌우는 투사체를 발사합니다.,"Wystrzeliwuje pocisk, który tworzy osłonę na pojedynczym polu.",Dispara um projétil de Escudo em um espaço.,"Выпускает снаряд, который создает щит в одной клетке.",Lanza un proyectil que protege una sola casilla.
DeploySkill_ShieldTank_Name,Shield-Tank,Shield-Tank,Tank bouclier,Schildpanzer,방어막 전차,Czołg Osłonowy,Tanque-Escudo,Заградительный танк,Tanque escudo
DeploySkill_ShieldTank_Description,Deploy a Shield-Tank that can give Shields to allies.,Deploy a Shield-Tank that can give Shields to allies.,Déploie un Tank bouclier capable de générer des boucliers pour ses alliés.,"Ein Schildpanzer, der Verbündeten Schilde verleiht.",아군에게 방어막을 씌울 수 있는 방어막 전차를 배치합니다. ,"Rozmieszcza Czołg Osłonowy, który może zapewnić osłony sojusznikom.",Mobiliza um Tanque-Escudo que dá Escudo a aliados.,"Добавляет на поле боя заградительный танк, способный обеспечивать союзников щитами.",Despliega un tanque de escudos que puede proteger a los aliados.
DeploySkill_ShieldTank_Upgrade1,+2 Health,+2 Health,+2 en santé,+2 Gesundheit,체력 +2,Zdrowie +2,+2 Vida,Здоровье +2,+2 de salud
DeploySkill_ShieldTank_Upgrade2,Projectile,Projectile,Projectile,Projektil,투사체,Pocisk,Projétil,Снаряд,Proyectil
DeploySkill_ShieldTank_A_UpgradeDescription,Increases the Shield-Tank's max health to 3.,Increases the Shield-Tank's max health to 3.,"Augmente la santé max du Tank bouclier, qui passe à 3.",Erhöht die max. Gesundheit des Schildpanzers auf 3.,방어막 전차의 최대 체력을 3으로 증가시킵니다. ,Zwiększa maksymalne Zdrowie czołgu do 3 pkt.,Aumenta a vida máx. do Tanque-Escudo para 3.,Увеличивает максимальное здоровье заградительного танка до 3.,Aumenta la salud máxima del tanque de escudos a 3.
DeploySkill_ShieldTank_B_UpgradeDescription,"The Shield-Tank instead fires a projectile, allowing you to Shield distant targets.","The Shield-Tank instead fires a projectile, allowing you to Shield distant targets.",Le Tank bouclier tire un projectile qui vous permet de générer un bouclier autour d'une cible lointaine.,"Der Schildpanzer feuert jetzt ein Projektil, das entfernten Zielen einen Schild verleiht.","방어막 전차가 투사체를 발사해, 멀리있는 목표에 방어막을 씌울 수 있습니다. ","Czołg Osłonowy wystrzeliwuje teraz pocisk, który pozwala osłaniać odległe cele.",O Tanque-Escudo dispara um projétil que permite conceder Escudo a alvos distantes.,"Танк получает возможность стрелять, создавая щит на большом расстоянии.","Ahora, el tanque de escudos dispara un proyectil que permite proteger a objetivos alejados."
Deploy_AcidTankShot_Name,A.C.I.D. Shot,A.C.I.D. Shot,Tir d'A.C.I.D.E.,A.C.I.D.U.M.-Schuss,A.C.I.D. 발사,Strzał K.W.A.S-owy,Tiro A.C.I.D.,Кислотный выстрел,Tiro A.C.I.D.O.
Deploy_AcidTankShot_Description,Fire a projectile that applies A.C.I.D. to a single tile.,Fire a projectile that applies A.C.I.D. to a single tile.,Tire un projectile qui génère un effet d'A.C.I.D.E. sur une seule case.,"Feuert ein Projektil, das A.C.I.D.U.M. auf einem einzelnen Feld verteilt.",단일 타일에 A.C.I.D.를 묻히는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który pokrywa K.W.A.S-em pojedyncze pole.",Projétil que aplica A.C.I.D. a um espaço.,"Выпускает снаряд, который покрывает кислотой одну клетку.",Lanza un proyectil que aplica A.C.I.D.O. en una sola casilla.
Deploy_AcidTankShot2_Name,A.C.I.D. Shot,A.C.I.D. Shot,Tir d'A.C.I.D.E.,A.C.I.D.U.M.-Schuss,A.C.I.D. 발사,Strzał K.W.A.S-owy,Tiro A.C.I.D.,Кислотный выстрел,Tiro A.C.I.D.O.
Deploy_AcidTankShot2_Description,Fire a projectile that applies A.C.I.D. to a single tile.,Fire a projectile that applies A.C.I.D. to a single tile.,Tire un projectile qui génère un effet d'A.C.I.D.E. sur une seule case.,"Feuert ein Projektil, das A.C.I.D.U.M. auf einem einzelnen Feld verteilt.",단일 타일에 A.C.I.D.를 묻히는 투사체를 발사합니다. ,"Wystrzeliwuje pocisk, który pokrywa K.W.A.S-em pojedyncze pole.",Projétil que aplica A.C.I.D. a um espaço.,"Выпускает снаряд, который покрывает кислотой одну клетку.",Lanza un proyectil que aplica A.C.I.D.O. en una sola casilla.
DeploySkill_AcidTank_Name,A.C.I.D. Tank,A.C.I.D. Tank,Tank A.C.I.D.E.,A.C.I.D.U.M.-Panzer,A.C.I.D. 전차,Czołg K.W.A.S-owy,Tanque A.C.I.D.,Химический танк,Tanq. A.C.I.D.O.
DeploySkill_AcidTank_Description,Deploy a Tank that can apply A.C.I.D. to targets.,Deploy a Tank that can apply A.C.I.D. to targets.,Déploie un tank pouvant appliquer un effet d'A.C.I.D.E. à ses cibles.,"Ein Panzer, der Ziele mit A.C.I.D.U.M. angreift.",A.C.I.D.를 묻힐 수 있는 전차를 배치합니다. ,"Rozmieszcza czołg, który może pokrywać cele K.W.A.S-em.",Mobiliza um Tanque que aplica A.C.I.D aos alvos.,"Добавляет на поле боя химический танк, способный поражать врагов кислотой.",Despliega un tanque que puede aplicar A.C.I.D.O. a los objetivos.
DeploySkill_AcidTank_Upgrade1,+2 Health,+2 Health,+2 en santé,+2 Gesundheit,체력 +2,Zdrowie +2,+2 Vida,Здоровье +2,+2 de salud
DeploySkill_AcidTank_Upgrade2,Push,Push,Poussée,Schieben,밀기,Popchnięcie,Empurrão,Толчок,Empujar
DeploySkill_AcidTank_A_UpgradeDescription,Increases the Tank's max health to 3.,Increases the Tank's max health to 3.,"Augmente la santé max du tank, qui passe à 3.",Erhöht die max. Gesundheit des Panzers auf 3.,전차의 최대 체력을 3으로 증가시킵니다. ,Zwiększa maksymalne Zdrowie czołgu do 3 pkt.,Aumenta a vida máx. do Tanque para 3.,Увеличивает максимальное здоровье танка до 3.,Aumenta la salud máxima del tanque a 3.
DeploySkill_AcidTank_B_UpgradeDescription,The tank's attack also pushes its target.,The tank's attack also pushes its target.,L'attaque du tank a également pour effet de pousser la cible.,Der Angriff des Panzers verschiebt zusätzlich sein Ziel.,전차의 공격이 목표를 밀칩니다. ,Atak czołgu teraz także odpycha cel.,O ataque do tanque também empurrará o alvo.,Атака танка также толкает цель.,El ataque del tanque también empuja al objetivo.
Deploy_PullTankShot_Name,Pull Shot,Pull Shot,Tir attirant,Magnetschuss,인력 샷,Strzał Przyciągający,Tiro de Puxão,Притягивающий выстрел,Tiro atrac.
Deploy_PullTankShot_Description,Pulls a single tile.,Pulls a single tile.,Attire une seule case.,Zieht Einheiten auf einem Feld heran.,한 타일 당깁니다.,Przyciąga pojedyncze pole.,Puxa um espaço.,Притягивает цель в одной клетке.,Atrae a una sola casilla.
DeploySkill_PullTank_Name,Pull-Tank,Pull-Tank,Tank attracteur,Magnetpanzer,인력 전차,Czołg Przyciągający,Tanque-Puxão,Гравитанк,Tanq. atrac.
DeploySkill_PullTank_Description,Deploy a Pull-Tank that can pull targets with a projectile.,Deploy a Pull-Tank that can pull targets with a projectile.,"Déploie un Tank attracteur, capable d'attirer les cibles vers lui en leur tirant dessus.","Ein Magnetpanzer, der Ziele mit einem Projektil heranzieht.",투사체로 대상을 당기는 전차를 배치합니다. ,"Rozmieszcza Czołg Przyciągający, którego pocisk może przyciągać cele.",Mobiliza um Tanque-Puxão com um projétil que puxa alvos.,"Добавляет на поле боя гравитанк, способный выстрелами притягивать цели к себе.",Despliega un tanque de atracción que atrae a objetivos con un proyectil.
DeploySkill_PullTank_Upgrade1,+2 Health,+2 Health,+2 en santé,+2 Gesundheit,체력 +2,Zdrowie +2,+2 Vida,Здоровье +2,+2 de salud
DeploySkill_PullTank_Upgrade2,Flying,Flying,Vol,Fliegen,비행,Latanie,Voador,Полет,Vuelo
DeploySkill_PullTank_A_UpgradeDescription,Increases the Pull-Tank's max health to 3.,Increases the Pull-Tank's max health to 3.,"Augmente la santé max du Tank attracteur, qui passe à 3.",Erhöht die max. Gesundheit des Magnetpanzers auf 3.,인력 전차의 최대 체력을 3으로 증가시킵니다. ,Zwiększa maksymalne Zdrowie czołgu do 3 pkt.,Aumenta a vida máx. do Tanque-Puxão para 3.,Увеличивает максимальное здоровье гравитанка до 3.,Aumenta la salud máxima del tanque a 3.
DeploySkill_PullTank_B_UpgradeDescription,Gives the Pull-Tank the ability to fly.,Gives the Pull-Tank the ability to fly.,Confère au Tank attracteur la possibilité de voler.,"Verleiht dem Magnetpanzer die Fähigkeit, zu fliegen.",인력 전차가 비행 능력을 얻습니다. ,Zapewnia czołgowi zdolność latania.,Agora o Tanque-Puxão poderá voar.,Позволяет гравитанку летать.,Otorga al tanque de atracción la capacidad de volar.
DeploySkill_SGenerator_Name,Shield-Tank,Shield-Tank,Tank bouclier,Schildpanzer,방어막 전차,Czołg Osłonowy,Tanque-Escudo,Заградительный танк,Tanque escudo
DeploySkill_SGenerator_Description,Deploy a Shield-Tank that can give shields to allies.,Deploy a Shield-Tank that can give shields to allies.,Déploie un Tank bouclier capable de générer des boucliers pour ses alliés.,"Ein Schildpanzer, der Verbündeten Schilde verleiht.",아군에게 방어막을 씌울 수 있는 방어막 전차를 배치합니다. ,"Rozmieszcza Czołg Osłonowy, który może zapewnić osłony sojusznikom.",Mobiliza um Tanque-Escudo que dá Escudo aos aliados.,"Добавляет на поле боя заградительный танк, способный обеспечивать союзников щитами.",Despliega un tanque de escudos que puede proteger a los aliados.
DeploySkill_SGenerator_Upgrade1,+2 Health,+2 Health,+2 en santé,+2 Gesundheit,체력 +2,Zdrowie +2,+2 Vida,Здоровье +2,+2 de salud
DeploySkill_SGenerator_Upgrade2,Projectile,Projectile,Projectile,Projektil,투사체,Pocisk,Projétil,Снаряд,Proyectil
DeploySkill_SGenerator_A_UpgradeDescription,Increases the Shield-Tank's HP to 3.,Increases the Shield-Tank's HP to 3.,"Augmente les PV du Tank bouclier, qui passent à 3.",Erhöht die max. GP des Schildpanzers auf 3.,방어막 전차의 최대 체력을 3으로 증가시킵니다. ,Zwiększa maksymalne Zdrowie czołgu do 3 pkt.,Aumenta os PV do Tanque-Escudo para 3.,Увеличивает максимальное здоровье заградительного танка до 3.,Aumenta los PS del tanque de escudos en 3.
Vek_Beetle_Name,Ramming Speed,Ramming Speed,Vitesse de percussion,Rammgeschwindigkeit,들이받기,Taranowanie,Tranco Veloz,Таранный разгон,Vel. embestida
Vek_Beetle_Description,"Dash across the map, damaging and pushing the target tile.","Dash across the map, damaging and pushing the target tile.","Charge jusqu'à l'autre bout de la carte, en infligeant des dégâts à la case ciblée et en la poussant.","Sprintet über die Karte, fügt dortigen Einheiten Schaden zu und verschiebt sie.",맵을 가로질러 목표 타일에 피해를 주고 밀칩니다. ,"Pędzi przez planszę, zadając obrażenia i odpychając docelowe pole.",Corre pelo mapa; causa dano e empurra o alvo.,"Пробегает по карте, нанося урон цели в выбранной клетке и толкая ее.","Carga a través del mapa, haciendo daño y empujando a la casilla objetivo."
Vek_Beetle_Upgrade1,Smoke Behind,Smoke Behind,Fumigènes derrière,Rauchfahne,후방 연막,Aż Się Dymi,Fumaça para Trás,Дым сзади,Humo escape
Vek_Beetle_Upgrade2,+2 Damage,+2 Damage,+2 aux dégâts,+2 Schaden,피해 +2,Obrażenia +2,+2 de Dano,Урон +2,+2 de daño
